id,current_month,id,logins_current_month,country,traffic_type,platform,ads_shown_current_month,ads_revenue_current_month,revenue_current_month,games_pvp,wins_pvp,quests,hard_quests,current_passed_level,offers,currency_1,currency_2,currency_3,currency_4,currency_5,currency_6,currency_7,current_avg_ping,current_month,ads_revenue_next_month,revenue_next_month,log_ads_revenue_next_month,log_revenue_next_month,is_active_next_month,months_after_reg,log_revenue_current_month,log_ads_revenue_current_month
42472,2025-04,42472,1,98,paid,Android,2,0.0647448990494012,0.0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,8,0.0,0.06273523906014564
42480,2025-04,42480,1,133,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42486,2025-04,42486,1,67,paid,Android,4,0.0620373813435435,0.0,8,5,16,2,1,0,0,0,0,0,0,0,0,0.1707010865211486,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.060189121205496514
42487,2025-04,42487,30,16,paid,Android,212,9.661477655172348,9.988999843597412,134,69,240,18,92,7,1303,20,30,9,370,3200,9400,0.173160120844841,2025-04,0.0,0.0,0.0,0.0,False,3,2.396894758232137,2.366637025939189
42497,2025-04,42497,9,67,paid,Android,4,0.0679903491400182,0.0,87,46,178,8,16,0,0,0,0,0,0,0,0,0.2004054486751556,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.06577870411142396
42500,2025-04,42500,1,90,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42504,2025-04,42504,3,112,organic,iOS,2,0.0708260126411914,0.0,12,8,43,2,13,0,0,0,0,0,0,0,0,0.3193614482879638,2025-04,0.0,0.0,0.0,0.0,False,14,0.0,0.06843032508583631
42505,2025-04,42505,7,173,paid,Android,75,0.2178093693801202,0.0,114,64,235,7,55,8,15280,5,0,0,0,0,0,0.2348951250314712,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.19705364585638477
42507,2025-04,42507,1,98,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42510,2025-04,42510,3,101,paid,Android,2,0.0340695790946483,0.0,0,0,12,1,3,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,16,0.0,0.03350206501633713
42512,2025-04,42512,7,111,paid,Android,15,0.0690976856276393,0.0,59,28,131,7,30,5,647,625,0,0,0,0,0,0.2398925721645355,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.06681500824930314
42516,2025-04,42516,5,133,paid,Android,135,0.1432308532021124,0.0,62,33,144,6,36,7,276,255,0,0,0,0,0,0.5462015271186829,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.13385833572465056
42519,2025-04,42519,1,98,paid,Android,0,0.0,0.0,3,3,3,0,1,0,0,0,0,0,0,0,0,0.2085562199354171,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42520,2025-04,42520,30,60,paid,iOS,37,0.907763066701591,2.152066230773926,282,152,227,15,54,9,38553,1120,1180,0,20,10300,8200,0.3165114820003509,2025-04,0.0,0.0,0.0,0.0,False,5,1.1480581840762498,0.6459313864376868
42522,2025-04,42522,1,106,organic,Android,58,0.0819132687756791,0.0,23,15,71,1,17,0,0,0,0,0,0,0,0,0.4083450436592102,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.07873101896345969
42524,2025-04,42524,1,64,paid,Android,1,0.0085954451933503,0.0,3,3,6,1,3,0,0,0,0,0,0,0,0,0.2988564968109131,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.008558714680977249
42525,2025-04,42525,30,101,organic,Android,851,0.5650203640398104,0.0,636,454,245,17,101,10,19330,4378,428,9,230,2900,18650,0.1590611040592193,2025-04,0.0,0.0,0.0,0.0,False,17,0.0,0.4478988360734721
42527,2025-04,42527,1,158,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42534,2025-04,42534,1,86,organic,Android,0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7460216879844666,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.0
42540,2025-04,42540,1,107,paid,iOS,5,0.0679097604006528,0.0,15,11,50,1,8,0,0,0,0,0,0,0,0,0.2160178422927856,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.06570324296130402
42551,2025-04,42551,1,141,organic,Android,0,0.0,0.0,7,1,12,0,37,0,0,0,0,0,0,0,0,0.2937983870506286,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.0
42553,2025-04,42553,1,153,paid,Android,0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5823190808296204,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42557,2025-04,42557,1,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42561,2025-04,42561,2,106,paid,Android,26,0.1488349302671849,0.0,20,13,82,2,5,0,0,0,0,0,0,0,0,0.3883433938026428,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.1387483247228194
42567,2025-04,42567,7,67,organic,Android,1,0.0070565617643296,0.0,12,1,22,3,4,0,0,0,0,0,0,0,0,0.2993582189083099,2025-04,0.0,0.0,0.0,0.0,False,15,0.0,0.007031780743269302
42571,2025-04,42571,1,49,paid,Android,0,0.0,0.0,1,1,3,0,1,0,0,0,0,0,0,0,0,0.3121350705623626,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42574,2025-04,42574,3,81,paid,iOS,1,0.0463543534278869,0.0,55,35,88,4,20,0,0,0,0,0,0,0,0,0.2887961566448211,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.04531207828066858
42578,2025-04,42578,3,164,paid,Android,15,0.8418536596000195,0.0,10,9,34,2,7,0,0,0,0,0,0,0,0,0.0733189210295677,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.6107724882058607
42591,2025-04,42591,12,161,organic,iOS,65,0.308057148125954,2.174638509750366,198,132,234,14,94,9,512,340,0,0,0,1900,1050,0.5503759980201721,2025-04,0.0,0.0,0.0,0.0,False,5,1.155193770665925,0.26854294330836664
42592,2025-04,42592,5,27,organic,Android,0,0.0,0.0,1,1,6,0,1,4,564,100,0,0,0,0,0,0.3989057242870331,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42593,2025-04,42593,29,208,paid,Android,27,0.1123763987561687,0.0,255,148,260,17,49,6,2970,4435,1220,2,50,5200,2500,0.2350697219371795,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.10649862664430089
42598,2025-04,42598,16,168,paid,Android,86,0.2134362953947857,0.0,111,62,185,13,52,0,0,0,0,0,0,0,0,0.248572826385498,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.1934562482220881
42599,2025-04,42599,2,1,paid,Android,2,0.0507558118551969,0.0,12,6,32,1,4,0,0,0,0,0,0,0,0,0.2906937301158905,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.04950972603715882
42608,2025-04,42608,9,175,paid,iOS,16,0.1458455002866685,0.0,22,11,63,1,21,0,0,0,0,0,0,0,0,0.1695641428232193,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.13614279270020646
42615,2025-04,42615,13,67,paid,Android,47,0.492263535503298,0.0,105,56,177,10,24,11,9606,895,60,1,40,850,1250,0.4297918081283569,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.40029411855877245
42619,2025-04,42619,1,161,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42630,2025-04,42630,12,164,paid,Android,18,1.14464445784688,4.605999946594238,48,29,96,6,1,0,0,0,0,0,0,0,0,0.1326014995574951,2025-04,0.0,0.0,0.0,0.0,False,5,1.7238374432160604,0.762973784723743
42631,2025-04,42631,1,67,paid,Android,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42633,2025-04,42633,26,112,paid,Android,71,1.6575657837092876,0.0,135,71,202,13,51,10,9220,1090,2525,8,320,32400,5100,0.3140906691551208,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.9774105849103899
42639,2025-04,42639,1,8,organic,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
42648,2025-04,42648,1,61,organic,Android,0,0.0,0.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0.8805235624313354,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42649,2025-04,42649,1,160,organic,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42651,2025-04,42651,1,76,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
42658,2025-04,42658,3,86,paid,Android,11,0.0170513410121202,0.0,7,4,49,3,70,0,0,0,0,0,0,0,0,0.3490566313266754,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.01690759859665365
42661,2025-04,42661,1,81,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42670,2025-04,42670,1,109,paid,Android,7,0.0476643526926636,0.0,2,2,5,0,1,0,0,0,0,0,0,0,0,0.2386180907487869,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.04656326045191026
42672,2025-04,42672,1,161,paid,Android,2,0.0097291357815265,0.0,9,1,8,1,0,0,0,0,0,0,0,0,0,0.3387337625026703,2025-04,0.0,0.0,0.0,0.0,False,12,0.0,0.009682112491310818
42677,2025-04,42677,1,180,organic,iOS,4,0.0176161753479391,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.017462809063019138
42678,2025-04,42678,24,8,organic,Android,429,1.061360972642433,0.0,232,128,280,15,37,0,0,0,0,0,0,0,0,0.5388253331184387,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.7233664309888421
42681,2025-04,42681,7,101,paid,iOS,179,1.171829812694341,0.0,199,103,206,10,68,0,0,0,0,0,0,0,0,0.1318847686052322,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.775570043888664
42683,2025-04,42683,1,109,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42695,2025-04,42695,1,98,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42696,2025-04,42696,1,173,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42702,2025-04,42702,13,19,paid,Android,64,0.0453931065858341,0.0,78,48,114,8,3,0,0,0,0,0,0,0,0,0.3458506166934967,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.04439299323039999
42709,2025-04,42709,2,86,paid,Android,1,0.0041106925345957,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,0.6594808101654053,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.00410226672076614
42711,2025-04,42711,1,153,paid,Android,0,0.0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.3172183632850647,2025-04,0.0,0.0,0.0,0.0,False,12,0.0,0.0
42713,2025-04,42713,21,101,paid,Android,468,7.809440623503178,30.009000301361084,87,52,177,9,68,1,18060,1355,1640,149,30,6300,1700,0.1650644540786743,2025-04,0.0,0.0,0.0,0.0,False,4,3.4342774946488497,2.175823944572842
42714,2025-04,42714,1,67,paid,iOS,0,0.0,0.0,0,0,0,0,0,4,3166,355,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,6,0.0,0.0
42721,2025-04,42721,1,86,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
42724,2025-04,42724,1,154,paid,Android,0,0.0,0.0,5,5,14,2,3,0,0,0,0,0,0,0,0,0.5388925075531006,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42725,2025-04,42725,5,71,paid,Android,31,1.4366717990487814,0.0,68,54,165,8,39,0,0,0,0,0,0,0,0,0.328424334526062,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.8906330914041286
42743,2025-04,42743,1,180,paid,Android,1,0.0106952162459492,0.0,16,9,25,2,8,0,0,0,0,0,0,0,0,0.3881569504737854,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.010638426977502434
42746,2025-04,42746,26,73,paid,Android,83,0.2917591414297931,0.0,283,167,278,19,55,4,9532,535,280,0,0,8350,250,0.5384666323661804,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.2560049649395191
42748,2025-04,42748,1,153,paid,Android,0,0.0,0.0,5,5,10,0,5,0,0,0,0,0,0,0,0,0.4089879691600799,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42749,2025-04,42749,5,170,paid,iOS,28,0.6558405365794897,0.0,52,26,112,4,27,0,0,0,0,0,0,0,0,0.1243780255317688,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.5043087569904138
42755,2025-04,42755,2,173,paid,Android,8,0.1081238873302936,0.0,15,8,52,3,4,0,0,0,0,0,0,0,0,0.2212468981742859,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.10266839374457329
42761,2025-04,42761,13,164,paid,iOS,86,0.9818768305703998,0.0,30,20,101,4,9,0,0,0,0,0,0,0,0,0.1300316154956817,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.684044289965879
42765,2025-04,42765,2,133,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42766,2025-04,42766,1,133,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3132382035255432,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42771,2025-04,42771,1,102,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,5,0.0,0.0
42805,2025-04,42805,1,175,paid,iOS,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.0
42810,2025-04,42810,1,86,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.0
42812,2025-04,42812,3,175,paid,Android,5,1.881493479013443,0.0,4,2,12,0,6,5,10114,180,0,0,0,0,0,0.1966419965028762,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,1.0583087288392532
42816,2025-04,42816,1,153,paid,Android,1,0.0500739477574825,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.04886058812530463
42832,2025-04,42832,1,175,paid,Android,3,0.0104839308187365,0.0,3,3,8,1,3,0,0,0,0,0,0,0,0,0.1696406453847885,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.010429355527018522
42833,2025-04,42833,24,73,organic,Android,608,2.095794233842753,0.0,335,157,197,15,75,7,9968,1117,230,11,20,10500,30050,0.3973958194255829,2025-04,0.0,0.0,0.0,0.0,False,5,0.0,1.130044491581693
42834,2025-04,42834,25,46,organic,Android,7,0.0842193383723497,0.0,269,121,216,18,59,4,7526,1020,0,0,0,1700,0,0.4476975500583648,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0808602242210487
42846,2025-04,42846,1,153,paid,Android,0,0.0,0.0,11,2,51,1,6,0,0,0,0,0,0,0,0,0.404009997844696,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.0
42851,2025-04,42851,6,67,paid,iOS,14,0.0972660640254616,0.0,40,30,97,6,13,0,0,0,0,0,0,0,0,0.2296797484159469,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.09282168973919971
42866,2025-04,42866,1,175,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,6,0.0,0.0
42869,2025-04,42869,2,111,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42873,2025-04,42873,1,69,paid,iOS,0,0.0,0.0,3,3,4,0,1,0,0,0,0,0,0,0,0,0.2233601808547973,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42874,2025-04,42874,1,111,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42883,2025-04,42883,2,67,paid,Android,2,0.0137231457047164,0.0,3,3,8,1,3,0,0,0,0,0,0,0,0,0.1950994282960891,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.013629836039618017
42884,2025-04,42884,1,109,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42885,2025-04,42885,1,11,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.0
42889,2025-04,42889,1,164,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,2,0.0,0.0
42908,2025-04,42908,1,173,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42910,2025-04,42910,1,86,paid,Android,3,0.0028971255524083,0.0,1,1,9,0,0,0,0,0,0,0,0,0,0,0.352843701839447,2025-04,0.0,0.0,0.0,0.0,False,5,0.0,0.002892936972120304
42915,2025-04,42915,1,154,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42919,2025-04,42919,8,101,paid,Android,22,0.1774630025029182,0.0,89,56,154,8,37,0,0,0,0,0,0,0,0,0.2311561405658722,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.163362126035118
42920,2025-04,42920,3,153,organic,Android,0,0.0,0.0,15,12,39,2,8,0,0,0,0,0,0,0,0,1.4723297357559204,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42923,2025-04,42923,5,164,paid,iOS,31,9.835772782564163,0.0,47,26,135,5,27,6,955,180,0,0,0,0,0,0.0747171938419342,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,2.3828529552473867
42937,2025-04,42937,15,153,paid,Android,340,1.0313827437348664,0.0,495,248,215,14,74,3,3160,505,125,13,60,11500,5350,0.3740813136100769,2025-04,0.0,0.0,0.0,0.0,False,5,0.0,0.7087167157224229
42939,2025-04,42939,8,61,paid,Android,86,68.54436773061752,3.065999984741211,89,58,190,8,56,0,0,0,0,0,0,0,0,0.2244372069835662,2025-04,0.0,0.0,0.0,0.0,False,0,1.4026597114533785,4.241964933503171
42955,2025-04,42955,8,67,paid,Android,1,0.0038776942528784,0.0,37,18,102,2,13,0,0,0,0,0,0,0,0,0.2330882400274276,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0038701953758359183
42966,2025-04,42966,2,106,paid,Android,1,0.0300125870853662,0.0,1,1,4,1,1,4,3927,150,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.029571022638104374
42975,2025-04,42975,29,93,paid,Android,117,10.375738993752748,15.364999771118164,256,163,362,22,89,8,23179,120,245,13,20,750,1100,0.2294765412807464,2025-04,0.0,0.0,0.0,0.0,False,1,2.7951448939670858,2.4314829292105418
42976,2025-04,42976,1,16,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
42986,2025-04,42986,2,190,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.0
42993,2025-04,42993,7,112,organic,iOS,5,0.3204572089016437,0.0,0,0,3,0,0,8,28877,1722,5140,11,0,27450,5600,0.3528113663196563,2025-04,0.0,0.0,0.0,0.0,False,6,0.0,0.27797804700594053
42998,2025-04,42998,1,16,paid,Android,0,0.0,0.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
43002,2025-04,43002,6,110,paid,Android,1,0.0021994216367602,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.1993179321289062,2025-04,0.0,0.0,0.0,0.0,False,8,0.0,0.0021970064496868976
43004,2025-04,43004,1,106,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.0
43008,2025-04,43008,27,180,paid,iOS,39,0.1113349890802055,0.0,87,65,198,12,29,0,0,0,0,0,0,0,0,0.3690191209316253,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.10556198553359282
43011,2025-04,43011,1,180,paid,Android,0,0.0,0.0,5,4,6,1,1,0,0,0,0,0,0,0,0,0.3613436222076416,2025-04,0.0,0.0,0.0,0.0,False,5,0.0,0.0
43018,2025-04,43018,1,8,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
43027,2025-04,43027,1,8,organic,iOS,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,8,0.0,0.0
43032,2025-04,43032,3,81,paid,iOS,0,0.0,0.0,4,0,6,0,1,0,0,0,0,0,0,0,0,0.3424151241779327,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.0
43037,2025-04,43037,1,67,paid,Android,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
43041,2025-04,43041,1,49,organic,Android,19,0.0417616548947989,0.0,11,11,27,1,9,0,0,0,0,0,0,0,0,0.2740738987922668,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.04091317906182539
43064,2025-04,43064,3,9,paid,Android,0,0.0,0.0,4,3,26,0,6,0,0,0,0,0,0,0,0,0.46143838763237,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
43067,2025-04,43067,5,67,paid,Android,19,0.1043651530053466,0.0,16,9,75,4,14,0,0,0,0,0,0,0,0,0.3382812440395355,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.09927064770150955
43079,2025-04,43079,2,67,paid,Android,15,0.082955690799281,0.0,2,2,16,1,3,0,0,0,0,0,0,0,0,0.2689877152442932,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.07969405379247912
43085,2025-04,43085,1,67,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,10,0.0,0.0
43099,2025-04,43099,1,107,paid,Android,38,0.0271115781215485,0.0,6,3,27,1,7,0,0,0,0,0,0,0,0,0.2602864503860473,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.026750569759275034
43100,2025-04,43100,1,67,paid,Android,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
43112,2025-04,43112,1,190,organic,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
43118,2025-04,43118,1,20,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
43122,2025-04,43122,23,102,organic,iOS,37,0.14304988773074,0.0,99,53,193,11,32,6,36719,2090,1525,5,10,1400,3100,0.2238878160715103,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.13370003016881013
43129,2025-04,43129,1,150,paid,Android,1,0.006834402680397,0.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0.2750856280326843,2025-04,0.0,0.0,0.0,0.0,False,14,0.0,0.006811154017437589
43142,2025-04,43142,6,86,paid,Android,20,0.0769314677454531,0.0,58,36,154,5,18,0,0,0,0,0,0,0,0,0.420070081949234,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.07411576360128921
43145,2025-04,43145,1,109,paid,Android,0,0.0,0.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,4,0.0,0.0
43147,2025-04,43147,7,81,paid,iOS,82,0.7898340625688434,0.0,95,59,162,8,50,0,0,0,0,0,0,0,0,0.2903238832950592,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.5821229130800171
43150,2025-04,43150,1,13,organic,Android,1,0.0119560621678829,0.0,3,2,10,1,3,8,6689,415,105,2,0,400,750,0.240997165441513,2025-04,0.0,0.0,0.0,0.0,False,15,0.0,0.011885153092580713
43153,2025-04,43153,7,110,paid,Android,49,0.169598177424632,0.0,57,32,175,9,32,6,1768,355,0,0,0,0,0,0.1976974755525589,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.15666025172268955
43157,2025-04,43157,8,101,paid,Android,22,0.5096289459615946,0.0,108,61,121,8,37,0,0,0,0,0,0,0,0,0.1625610291957855,2025-04,0.0,0.0,0.0,0.0,False,3,0.0,0.41186388947872477
43161,2025-04,43161,1,198,paid,Android,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
43162,2025-04,43162,4,16,organic,Android,13,0.0084480301011353,0.0,9,6,33,2,34,0,0,0,0,0,0,0,0,0.2033068388700485,2025-04,0.0,0.0,0.0,0.0,False,7,0.0,0.008412545206414046
43163,2025-04,43163,2,97,organic,iOS,0,0.0,0.0,1,1,5,1,0,0,0,0,0,0,0,0,0,0.1829238831996917,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
43164,2025-04,43164,1,153,paid,Android,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
43168,2025-04,43168,1,193,organic,Android,0,0.0,0.0,3,3,8,0,3,0,0,0,0,0,0,0,0,0.2808294594287872,2025-04,0.0,0.0,0.0,0.0,False,0,0.0,0.0
43170,2025-04,43170,5,86,paid,Android,0,0.0,0.0,22,2,32,1,1,0,0,0,0,0,0,0,0,0.4740158021450043,2025-04,0.0,0.0,0.0,0.0,False,1,0.0,0.0
